User_ID,State,City_Tier,Age,Gender,Occupation,Income_INR,Total_Screen_Time,Social_Media_Hours,App_Usage_Category,Notification_Interaction_Rate,Sleep_Hours,Stress_Level,Physical_Activity_Level,Work_Life_Balance_Score
UID00241,West Bengal,Tier 2,34,Female,Corporate,554000,3.2,0.7,News,7.0,6.7,3,High,10
UID00242,Uttar Pradesh,Tier 1,48,Male,Corporate,1703000,2.3,0.3,News,15.5,8.7,1,High,10
UID00243,Gujarat,Tier 3,37,Female,Corporate,180000,8.2,2.3,Productivity,35.5,7.2,5,High,10
UID00244,Delhi,Tier 3,18,Female,Tech,84000,6.4,3.8,Social,31.8,7.0,5,Medium,10
UID00245,Rajasthan,Tier 2,23,Male,Tech,0,13.1,8.1,News,81.7,6.5,7,Medium,7
UID00246,Kerala,Tier 2,55,Female,Unemployed,24000,2.0,0.4,Productivity,10.6,8.4,3,High,10
UID00247,Delhi,Tier 2,27,Male,Student,5000,4.6,2.4,Social,32.4,8.9,4,High,10
UID00248,Tamil Nadu,Tier 1,64,Female,Unemployed,3000,1.6,0.4,News,6.6,10.4,1,High,10
UID00249,Telangana,Tier 3,33,Male,Unemployed,18000,9.0,2.6,Gaming,44.0,6.8,7,Medium,7
UID00250,Uttar Pradesh,Tier 2,58,Female,Unemployed,8000,3.2,0.9,News,0.0,8.0,3,High,10
UID00251,Uttar Pradesh,Tier 1,18,Female,Student,18000,3.1,2.1,Gaming,31.2,8.4,2,High,10
UID00252,Kerala,Tier 1,23,Female,Student,10000,8.4,4.4,Gaming,52.5,6.5,6,Medium,8
UID00253,Karnataka,Tier 2,47,Female,Freelancer,563000,1.3,0.2,News,12.4,9.7,1,High,10
UID00254,Maharashtra,Tier 1,25,Female,Tech,126000,7.4,3.9,Social,44.5,8.3,6,High,10
UID00255,West Bengal,Tier 1,22,Male,Student,4000,7.5,3.9,Social,46.4,6.8,5,Medium,10
UID00256,Tamil Nadu,Tier 2,20,Female,Tech,214000,9.3,2.9,Productivity,52.1,5.7,7,Low,6
UID00257,Maharashtra,Tier 1,46,Female,Unemployed,8000,5.0,1.1,Productivity,22.9,6.1,5,Medium,9
UID00258,Maharashtra,Tier 1,43,Female,Corporate,1328000,3.2,1.3,Productivity,9.8,6.4,5,Medium,7
UID00259,Uttar Pradesh,Tier 1,39,Male,Tech,1030000,6.4,2.7,Social,25.2,5.9,4,Medium,8
UID00260,Rajasthan,Tier 3,25,Male,Student,7000,13.3,8.1,Gaming,72.9,5.1,8,Low,7
UID00261,Rajasthan,Tier 3,32,Female,Tech,401000,8.3,3.3,Productivity,46.2,5.6,10,Low,4
UID00262,Uttar Pradesh,Tier 3,33,Female,Healthcare,281000,5.8,1.2,Social,18.2,8.1,5,High,10
UID00263,West Bengal,Tier 2,21,Male,Student,32000,4.1,2.2,Social,51.9,7.9,5,High,10
UID00264,Karnataka,Tier 3,28,Female,Corporate,132000,7.4,3.1,Productivity,35.8,4.3,8,Low,4
UID00265,Gujarat,Tier 1,27,Male,Corporate,221000,5.0,0.5,News,15.7,8.0,3,High,10
UID00266,Karnataka,Tier 2,28,Female,Tech,347000,6.7,3.2,Productivity,10.3,5.3,8,Low,5
UID00267,Delhi,Tier 3,28,Female,Tech,293000,4.9,1.4,News,23.3,6.0,7,Low,6
UID00268,Uttar Pradesh,Tier 1,22,Male,Corporate,201000,6.8,2.1,Productivity,32.1,6.4,8,Low,7
UID00269,Maharashtra,Tier 1,19,Female,Student,12000,5.7,4.2,Gaming,36.1,7.9,3,High,10
UID00270,Maharashtra,Tier 3,19,Male,Student,26000,9.8,7.3,Social,68.9,6.7,7,Medium,8
UID00271,Uttar Pradesh,Tier 3,30,Male,Tech,0,8.6,3.2,News,35.2,5.2,9,Low,5
UID00272,Kerala,Tier 1,30,Female,Healthcare,663000,8.0,3.4,Gaming,50.5,5.5,8,Low,6
UID00273,Kerala,Tier 2,43,Male,Corporate,574000,6.5,1.1,Productivity,25.3,6.8,3,High,9
UID00274,West Bengal,Tier 2,55,Female,Unemployed,32000,4.6,0.7,Social,7.2,6.7,6,Medium,10
UID00275,Uttar Pradesh,Tier 3,25,Female,Healthcare,210000,6.8,3.4,Productivity,28.7,5.6,7,Low,6
UID00276,Karnataka,Tier 3,32,Female,Freelancer,0,6.0,2.0,Productivity,40.0,7.0,6,Medium,7
UID00277,Karnataka,Tier 2,38,Male,Tech,604000,10.9,4.7,Social,48.5,4.7,9,Low,3
UID00278,Karnataka,Tier 3,28,Male,Corporate,66000,7.7,2.6,Social,35.2,6.1,8,Low,6
UID00279,Maharashtra,Tier 2,38,Male,Tech,821000,6.9,1.4,Social,39.3,6.2,7,Low,5
UID00280,Delhi,Tier 3,34,Male,Freelancer,194000,7.0,3.4,Social,31.3,7.1,5,Medium,9
UID00281,Maharashtra,Tier 2,43,Male,Freelancer,439000,3.3,0.7,News,22.9,8.4,3,High,10
UID00282,Telangana,Tier 3,23,Male,Student,4000,11.2,5.8,Social,69.8,7.9,5,High,9
UID00283,Gujarat,Tier 2,21,Male,Student,16000,6.9,4.0,Social,47.8,6.0,6,Medium,7
UID00284,Karnataka,Tier 2,20,Female,Student,29000,10.4,6.0,Gaming,48.8,8.3,6,High,10
UID00285,Tamil Nadu,Tier 2,33,Male,Corporate,517000,11.6,5.8,Productivity,56.3,4.9,9,Low,3
UID00286,Uttar Pradesh,Tier 3,24,Male,Student,10000,9.7,6.4,Productivity,56.2,7.0,8,Medium,8
UID00287,Uttar Pradesh,Tier 1,26,Male,Tech,226000,4.5,2.0,Social,23.7,5.8,8,Low,5
UID00288,Uttar Pradesh,Tier 1,40,Female,Corporate,1028000,7.9,3.0,Social,44.7,6.6,6,Medium,6
UID00289,Telangana,Tier 3,25,Female,Tech,195000,9.3,6.2,Gaming,59.4,6.8,7,Medium,8
UID00290,Uttar Pradesh,Tier 2,34,Male,Healthcare,323000,9.4,3.3,News,31.5,5.8,9,Low,6
UID00291,Tamil Nadu,Tier 1,21,Male,Tech,516000,11.6,9.1,Gaming,73.1,6.6,5,Medium,10
UID00292,Uttar Pradesh,Tier 3,18,Male,Student,14000,8.3,5.4,Social,60.8,7.2,6,Medium,10
UID00293,Uttar Pradesh,Tier 1,34,Female,Tech,658000,11.4,3.7,Social,63.1,4.3,10,Low,4
UID00294,Uttar Pradesh,Tier 1,25,Male,Student,3000,7.0,5.4,Gaming,49.4,7.2,4,High,10
UID00295,Tamil Nadu,Tier 1,27,Male,Tech,178000,15.7,11.9,Social,90.5,3.5,10,Low,3
UID00296,Delhi,Tier 3,37,Male,Freelancer,125000,4.9,1.8,Social,25.3,5.9,8,Low,6
UID00297,Gujarat,Tier 2,26,Female,Tech,416000,4.6,1.1,Social,33.9,6.6,7,Medium,8
UID00298,Uttar Pradesh,Tier 1,18,Female,Student,16000,7.2,4.2,Social,45.4,6.1,9,Low,6
UID00299,Maharashtra,Tier 2,36,Female,Corporate,771000,6.3,2.9,Productivity,29.7,7.3,5,Medium,9
UID00300,Gujarat,Tier 2,20,Male,Freelancer,88000,7.0,5.3,Social,38.7,7.9,3,High,10
UID00301,Maharashtra,Tier 3,27,Female,Student,4000,9.1,5.5,Social,65.3,8.3,5,High,10
UID00302,Uttar Pradesh,Tier 3,29,Male,Freelancer,0,8.3,2.4,Social,33.6,6.1,8,Low,6
UID00303,Uttar Pradesh,Tier 1,29,Male,Corporate,656000,2.7,0.6,Productivity,21.1,7.0,6,Medium,8
UID00304,Telangana,Tier 2,32,Male,Corporate,441000,4.6,1.9,Productivity,22.7,9.0,5,High,9
UID00305,Tamil Nadu,Tier 2,29,Female,Tech,409000,5.5,1.8,Productivity,23.3,7.1,5,Medium,8
UID00306,Uttar Pradesh,Tier 2,34,Male,Corporate,391000,2.7,0.6,Productivity,5.7,8.9,2,High,10
UID00307,Tamil Nadu,Tier 2,28,Male,Healthcare,424000,3.1,1.5,Productivity,20.0,6.6,6,Medium,8
UID00308,Gujarat,Tier 2,21,Male,Unemployed,9000,16.9,9.7,Social,96.6,4.1,10,Low,4
UID00309,Karnataka,Tier 2,27,Male,Corporate,408000,7.0,2.4,Productivity,32.7,7.0,8,Medium,7
UID00310,Uttar Pradesh,Tier 3,28,Female,Student,11000,4.7,3.1,Gaming,45.2,8.9,5,High,10
UID00311,Gujarat,Tier 1,21,Male,Student,30000,7.4,4.3,Gaming,38.3,7.1,5,Medium,9
UID00312,Tamil Nadu,Tier 2,23,Male,Tech,176000,5.2,3.0,Social,21.6,7.2,5,Medium,10
UID00313,Maharashtra,Tier 3,18,Male,Freelancer,83000,9.4,7.4,Social,60.4,6.4,8,Low,7
UID00314,Gujarat,Tier 1,44,Male,Corporate,1422000,2.3,0.5,News,1.5,9.6,1,High,10
UID00315,Delhi,Tier 2,30,Male,Healthcare,377000,7.6,2.0,Productivity,46.6,7.9,6,High,9
UID00316,Telangana,Tier 3,23,Male,Tech,2000,2.5,1.0,News,1.2,6.8,6,Medium,8
UID00317,Uttar Pradesh,Tier 2,18,Female,Student,14000,6.5,4.9,Gaming,51.6,8.0,4,High,10
UID00318,Uttar Pradesh,Tier 3,21,Male,Student,28000,8.7,5.1,Gaming,45.6,7.9,6,High,10
UID00319,Delhi,Tier 3,22,Male,Student,27000,6.4,4.8,News,48.0,7.3,7,Medium,9
UID00320,Delhi,Tier 2,23,Male,Student,8000,13.0,7.5,Social,70.3,6.5,7,Medium,8
UID00321,Karnataka,Tier 1,27,Male,Tech,564000,5.4,1.4,Social,35.5,7.3,6,Medium,7
UID00322,Telangana,Tier 2,34,Female,Healthcare,450000,6.8,2.6,Productivity,17.8,7.0,4,Medium,9
UID00323,Tamil Nadu,Tier 3,26,Female,Tech,119000,2.9,1.1,Social,7.1,7.1,7,Medium,8
UID00324,Gujarat,Tier 3,26,Male,Tech,294000,5.3,2.7,Social,31.6,8.2,4,High,10
UID00325,Maharashtra,Tier 2,54,Female,Healthcare,694000,1.4,0.2,Productivity,3.1,9.4,2,High,10
UID00326,Gujarat,Tier 3,34,Male,Healthcare,185000,5.0,2.2,Productivity,19.9,6.0,9,Low,6
UID00327,Delhi,Tier 3,42,Male,Tech,407000,12.8,3.6,Productivity,53.5,5.2,10,Low,4
UID00328,Maharashtra,Tier 1,41,Female,Tech,1216000,8.5,4.2,Productivity,37.0,6.1,8,Low,6
UID00329,Uttar Pradesh,Tier 2,20,Male,Unemployed,55000,8.8,6.7,Social,52.2,5.7,9,Low,5
UID00330,Maharashtra,Tier 3,23,Male,Student,8000,3.5,2.2,Gaming,37.5,8.2,5,High,10
UID00331,Delhi,Tier 2,21,Female,Tech,173000,9.6,6.8,Gaming,42.5,5.4,7,Low,6
UID00332,Uttar Pradesh,Tier 1,21,Female,Tech,236000,3.2,0.9,Productivity,20.6,6.4,9,Low,7
UID00333,Kerala,Tier 3,19,Female,Freelancer,0,5.3,4.0,Gaming,38.8,7.7,3,High,10
UID00334,West Bengal,Tier 3,22,Male,Freelancer,0,13.1,9.3,Gaming,86.6,6.0,8,Low,8
UID00335,West Bengal,Tier 2,27,Male,Student,9000,8.3,6.5,Social,46.3,6.3,5,Medium,9
UID00336,Delhi,Tier 2,24,Female,Student,7000,6.6,4.6,Social,36.4,7.4,6,Medium,9
UID00337,Telangana,Tier 2,48,Male,Corporate,1237000,3.4,0.6,News,20.4,8.4,2,High,10
UID00338,Uttar Pradesh,Tier 2,33,Male,Corporate,279000,11.3,3.9,Social,51.1,4.2,10,Low,4
UID00339,Tamil Nadu,Tier 3,25,Female,Tech,311000,10.7,3.8,News,56.1,6.4,10,Low,6
UID00340,Karnataka,Tier 2,23,Male,Tech,87000,7.9,5.3,Gaming,50.1,4.9,7,Low,8
UID00341,Maharashtra,Tier 1,25,Male,Tech,230000,3.7,0.8,Productivity,4.1,6.0,6,Low,8
UID00342,Maharashtra,Tier 1,32,Male,Corporate,879000,7.0,3.1,Productivity,30.0,6.3,6,Medium,8
UID00343,Tamil Nadu,Tier 1,20,Male,Student,1000,6.9,4.4,Social,36.3,8.2,6,High,10
UID00344,Maharashtra,Tier 2,20,Female,Student,31000,6.1,4.8,Social,46.3,7.4,5,High,10
UID00345,Gujarat,Tier 2,22,Male,Tech,257000,9.6,6.7,Social,55.7,6.5,7,Medium,9
UID00346,Rajasthan,Tier 1,38,Male,Healthcare,618000,7.1,1.9,Productivity,32.8,5.9,8,Low,7
UID00347,Maharashtra,Tier 2,37,Male,Freelancer,424000,4.3,1.2,Social,4.5,5.7,7,Low,6
UID00348,Delhi,Tier 3,23,Male,Student,6000,5.7,3.2,Social,40.0,6.5,6,Medium,9
UID00349,Telangana,Tier 1,21,Female,Student,4000,7.9,6.2,News,53.1,6.2,6,Medium,9
UID00350,Uttar Pradesh,Tier 2,22,Female,Tech,132000,8.0,3.8,Productivity,36.2,6.3,8,Low,6
UID00351,Rajasthan,Tier 2,33,Male,Corporate,407000,9.0,3.6,News,24.2,5.3,10,Low,4
UID00352,Rajasthan,Tier 2,44,Male,Healthcare,633000,3.7,0.4,News,25.0,7.3,3,High,10
UID00353,Maharashtra,Tier 2,30,Female,Healthcare,453000,10.0,5.0,Social,47.7,6.4,8,Low,6
UID00354,Maharashtra,Tier 2,22,Male,Freelancer,2000,9.7,6.6,Social,67.0,7.4,5,High,9
UID00355,Kerala,Tier 1,18,Male,Student,3000,4.5,2.8,Gaming,34.3,6.4,6,Medium,9
UID00356,Kerala,Tier 2,22,Male,Corporate,41000,10.5,2.2,Productivity,42.7,5.6,10,Low,4
UID00357,Karnataka,Tier 2,21,Female,Student,4000,7.5,4.4,Social,56.9,8.2,6,High,10
UID00358,Maharashtra,Tier 1,36,Male,Tech,604000,9.8,4.1,Productivity,41.8,6.2,6,Low,6
UID00359,Tamil Nadu,Tier 3,50,Female,Unemployed,24000,2.9,0.9,News,3.3,8.4,4,High,10
UID00360,Uttar Pradesh,Tier 3,23,Male,Corporate,0,6.8,2.5,Social,35.0,6.8,8,Medium,6
UID00361,Rajasthan,Tier 1,22,Male,Freelancer,14000,8.9,4.7,Social,57.6,7.0,6,Medium,8
UID00362,Telangana,Tier 2,31,Female,Corporate,513000,4.7,2.1,Productivity,35.1,5.9,7,Low,5
UID00363,Tamil Nadu,Tier 3,37,Male,Tech,328000,5.0,2.1,News,20.2,7.4,6,Medium,8
UID00364,Uttar Pradesh,Tier 1,32,Male,Corporate,980000,3.4,0.9,Productivity,24.0,7.7,5,High,9
UID00365,Gujarat,Tier 3,44,Male,Corporate,613000,2.0,0.6,Social,11.0,8.0,3,High,10
UID00366,Uttar Pradesh,Tier 2,22,Male,Student,6000,8.3,5.2,Gaming,62.2,6.9,6,Medium,9
UID00367,Maharashtra,Tier 2,58,Female,Freelancer,497000,3.2,0.4,News,17.5,6.5,4,Medium,10
UID00368,Delhi,Tier 3,46,Male,Corporate,618000,3.6,0.8,Gaming,15.7,7.4,4,High,10
UID00369,Delhi,Tier 2,25,Male,Tech,154000,13.0,8.7,Social,84.3,5.9,8,Low,7
UID00370,Telangana,Tier 1,19,Female,Tech,0,6.7,4.9,Gaming,39.0,7.7,7,Medium,10
UID00371,West Bengal,Tier 2,21,Male,Student,27000,6.3,4.3,Social,50.5,7.3,7,Medium,9
UID00372,Karnataka,Tier 3,27,Female,Tech,204000,5.5,4.0,Gaming,43.2,7.8,3,High,10
UID00373,Karnataka,Tier 2,18,Male,Student,10000,7.7,4.4,Social,39.5,7.3,5,High,10
UID00374,Delhi,Tier 1,31,Male,Corporate,1017000,2.9,1.0,Social,7.8,5.5,5,Low,6
UID00375,Uttar Pradesh,Tier 2,21,Male,Tech,303000,4.5,3.1,Social,36.4,7.4,4,High,10
UID00376,Telangana,Tier 1,26,Male,Freelancer,0,9.2,6.0,Social,59.4,6.8,6,Medium,10
UID00377,Delhi,Tier 1,34,Male,Corporate,857000,11.4,2.5,Productivity,39.1,4.3,10,Low,2
UID00378,Rajasthan,Tier 1,27,Male,Student,32000,7.5,4.0,Social,49.5,5.1,7,Low,6
UID00379,Gujarat,Tier 3,34,Male,Tech,248000,8.1,3.4,Social,50.0,5.4,7,Low,6
UID00380,Uttar Pradesh,Tier 3,21,Female,Student,30000,2.5,1.4,Social,31.2,8.9,4,High,10
UID00381,Maharashtra,Tier 2,19,Female,Freelancer,12000,11.4,8.0,Social,53.3,6.7,9,Low,8
UID00382,Karnataka,Tier 2,37,Female,Tech,458000,8.4,2.3,Gaming,26.1,5.7,9,Low,6
UID00383,Karnataka,Tier 2,33,Male,Tech,231000,5.9,1.5,Productivity,27.8,5.8,8,Low,5
UID00384,Karnataka,Tier 1,38,Male,Corporate,1279000,4.0,0.8,News,12.3,7.8,2,High,10
UID00385,Uttar Pradesh,Tier 3,37,Female,Corporate,423000,4.2,1.0,Productivity,31.3,6.4,6,Low,8
UID00386,Kerala,Tier 2,36,Female,Corporate,749000,7.2,1.8,Social,34.9,7.3,6,Medium,8
UID00387,Maharashtra,Tier 1,21,Male,Student,8000,3.5,2.3,Productivity,39.9,7.5,4,High,10
UID00388,Gujarat,Tier 2,22,Female,Student,31000,8.6,6.1,Gaming,52.8,8.1,4,High,10
UID00389,Maharashtra,Tier 2,37,Male,Tech,539000,5.4,2.2,Social,27.2,5.7,7,Low,5
UID00390,Karnataka,Tier 3,20,Male,Corporate,329000,9.4,2.0,Productivity,34.7,3.4,10,Low,2
UID00391,Uttar Pradesh,Tier 3,53,Female,Corporate,959000,7.3,1.5,Social,35.8,6.0,6,Medium,8
UID00392,Karnataka,Tier 1,21,Male,Freelancer,146000,6.2,3.8,Social,45.3,7.1,6,Medium,8
UID00393,Delhi,Tier 3,26,Male,Student,11000,5.5,4.2,Social,44.0,9.7,3,High,10
UID00394,Tamil Nadu,Tier 1,28,Male,Corporate,702000,6.5,3.1,Productivity,15.4,6.1,6,Low,9
UID00395,Tamil Nadu,Tier 1,20,Male,Unemployed,3000,10.4,7.6,Gaming,66.0,7.1,8,Medium,8
UID00396,Tamil Nadu,Tier 1,23,Male,Healthcare,291000,3.7,0.6,Gaming,21.0,8.2,3,High,10
UID00397,West Bengal,Tier 1,48,Female,Freelancer,514000,4.8,1.1,Social,16.8,7.3,3,High,10
UID00398,Rajasthan,Tier 1,23,Male,Student,19000,17.1,12.1,Social,86.7,6.2,8,Low,7
UID00399,Telangana,Tier 1,37,Female,Corporate,1264000,7.7,3.4,Gaming,36.1,6.3,6,Low,6
UID00400,Maharashtra,Tier 3,35,Male,Corporate,342000,6.2,1.5,News,13.5,6.6,6,Medium,7
UID00401,Kerala,Tier 1,22,Male,Tech,103000,6.1,3.3,Social,55.5,7.4,7,Medium,8
UID00402,Kerala,Tier 2,40,Male,Unemployed,6000,2.2,0.4,News,15.3,9.0,3,High,10
UID00403,Gujarat,Tier 2,33,Male,Corporate,395000,7.6,2.3,Social,26.7,6.1,6,Low,7
UID00404,Delhi,Tier 3,35,Male,Tech,360000,9.8,3.3,Productivity,38.6,5.4,7,Low,6
UID00405,Uttar Pradesh,Tier 2,22,Male,Student,2000,9.7,6.1,Gaming,52.1,5.1,8,Low,6
UID00406,Telangana,Tier 1,37,Female,Corporate,1125000,2.7,0.7,News,16.1,7.0,4,High,10
UID00407,West Bengal,Tier 3,22,Male,Tech,49000,6.8,4.5,Gaming,39.0,7.5,7,Medium,9
UID00408,Gujarat,Tier 2,20,Male,Student,32000,8.5,5.6,Social,48.4,7.7,5,High,10
UID00409,Tamil Nadu,Tier 1,38,Male,Unemployed,9000,1.5,0.4,News,5.6,8.9,1,High,10
UID00410,Uttar Pradesh,Tier 1,25,Male,Student,5000,5.1,3.3,Gaming,31.7,8.1,3,High,10
UID00411,Karnataka,Tier 1,23,Female,Tech,350000,4.8,3.0,Gaming,32.7,9.0,3,High,10
UID00412,Gujarat,Tier 2,37,Male,Corporate,783000,2.7,0.7,Productivity,0.0,8.8,1,High,10
UID00413,Maharashtra,Tier 3,40,Female,Healthcare,537000,3.6,1.0,Productivity,22.9,8.9,2,High,10
UID00414,Tamil Nadu,Tier 2,37,Male,Corporate,783000,8.6,3.0,Social,24.8,4.9,9,Low,3
UID00415,Telangana,Tier 3,31,Male,Healthcare,407000,5.0,2.5,Productivity,12.4,6.8,6,Medium,8
UID00416,Karnataka,Tier 2,23,Male,Student,4000,6.3,4.3,Social,36.9,6.8,7,Medium,8
UID00417,Maharashtra,Tier 2,19,Female,Freelancer,134000,4.9,2.6,News,37.6,7.8,4,High,10
UID00418,West Bengal,Tier 1,26,Male,Student,13000,7.3,4.1,News,47.5,6.7,5,Medium,10
UID00419,Maharashtra,Tier 1,22,Male,Corporate,120000,7.4,2.4,Productivity,45.7,4.5,10,Low,5
UID00420,Karnataka,Tier 2,44,Female,Tech,845000,9.2,4.0,News,35.6,6.5,7,Low,7
UID00421,Gujarat,Tier 3,30,Male,Tech,151000,5.4,1.9,Social,20.4,7.5,5,Medium,9
UID00422,West Bengal,Tier 2,33,Male,Healthcare,591000,5.1,1.4,Productivity,12.0,6.1,7,Low,6
UID00423,West Bengal,Tier 2,22,Non-binary,Student,29000,2.9,2.2,Social,21.7,9.0,3,High,10
UID00424,Delhi,Tier 1,19,Male,Corporate,405000,5.2,2.2,Productivity,2.6,6.7,6,Medium,8
UID00425,Delhi,Tier 1,20,Male,Student,14000,9.1,6.1,Gaming,56.2,5.8,9,Low,7
UID00426,West Bengal,Tier 2,36,Female,Corporate,377000,13.5,6.2,Productivity,56.2,4.2,9,Low,3
UID00427,Tamil Nadu,Tier 2,19,Male,Student,27000,6.8,4.4,Gaming,49.0,8.2,5,High,10
UID00428,Tamil Nadu,Tier 1,37,Male,Corporate,821000,1.8,0.4,Productivity,9.3,9.0,3,High,10
UID00429,Karnataka,Tier 3,20,Female,Freelancer,0,4.2,3.0,Social,26.8,8.3,3,High,10
UID00430,Karnataka,Tier 2,21,Female,Unemployed,3000,9.6,5.4,Social,57.9,5.7,9,Low,7
UID00431,Delhi,Tier 2,18,Female,Tech,0,5.8,3.6,Productivity,41.6,6.7,7,Medium,10
UID00432,Karnataka,Tier 3,26,Male,Tech,324000,9.5,3.7,Social,57.8,4.9,8,Low,6
UID00433,Karnataka,Tier 1,29,Male,Corporate,989000,8.7,3.6,Productivity,25.9,4.7,9,Low,4
UID00434,Kerala,Tier 2,27,Male,Student,8000,12.0,7.3,Social,67.9,5.7,7,Low,7
UID00435,Karnataka,Tier 2,24,Male,Student,5000,7.5,4.1,Social,51.5,6.9,6,Medium,9
UID00436,Uttar Pradesh,Tier 3,31,Female,Corporate,536000,5.9,1.4,Productivity,31.0,7.0,7,Medium,9
UID00437,Karnataka,Tier 2,25,Female,Student,3000,10.1,7.8,Gaming,56.7,7.9,4,High,10
UID00438,Tamil Nadu,Tier 3,40,Male,Healthcare,387000,7.9,1.8,News,50.2,5.4,8,Low,7
UID00439,Rajasthan,Tier 2,43,Male,Corporate,1184000,9.8,3.6,Productivity,36.9,5.0,7,Low,6
UID00440,Telangana,Tier 3,21,Female,Tech,74000,7.7,5.8,Gaming,47.3,7.6,5,High,10
UID00441,West Bengal,Tier 3,25,Female,Tech,143000,9.3,7.4,Productivity,45.5,6.0,7,Low,7
UID00442,West Bengal,Tier 3,42,Female,Healthcare,550000,2.2,0.3,News,9.2,8.8,1,High,10
UID00443,Rajasthan,Tier 2,24,Male,Student,5000,7.1,5.4,Social,46.8,7.2,4,High,10
UID00444,Uttar Pradesh,Tier 2,23,Female,Student,13000,7.6,5.5,Social,37.9,6.6,5,Medium,9
UID00445,Delhi,Tier 3,34,Female,Corporate,336000,4.2,0.9,Productivity,17.9,6.0,7,Low,7
UID00446,Karnataka,Tier 2,45,Male,Unemployed,6000,2.8,0.4,News,14.5,6.9,6,Medium,8
UID00447,Karnataka,Tier 2,34,Female,Healthcare,602000,7.3,1.9,Productivity,38.6,8.1,2,High,10
UID00448,Gujarat,Tier 1,35,Female,Tech,829000,12.9,3.3,Gaming,73.2,5.7,8,Low,5
UID00449,Karnataka,Tier 3,21,Male,Student,6000,4.8,2.8,Gaming,36.4,8.5,5,High,10
UID00450,Tamil Nadu,Tier 3,23,Male,Freelancer,150000,4.9,3.0,Social,39.1,8.8,5,High,10
UID00451,Karnataka,Tier 3,33,Male,Corporate,255000,13.3,6.2,Productivity,69.3,4.9,10,Low,4
UID00452,Uttar Pradesh,Tier 3,29,Female,Tech,444000,8.0,2.8,Productivity,19.7,6.1,8,Low,6
UID00453,Karnataka,Tier 3,23,Male,Freelancer,203000,6.6,4.2,Gaming,57.6,6.3,6,Medium,10
UID00454,Telangana,Tier 1,35,Female,Freelancer,395000,2.4,0.5,News,16.9,9.2,1,High,10
UID00455,Tamil Nadu,Tier 3,24,Female,Freelancer,99000,9.9,7.6,Social,45.9,7.7,6,High,10
UID00456,Kerala,Tier 3,22,Female,Healthcare,0,6.3,2.8,Productivity,17.7,6.1,9,Low,4
UID00457,West Bengal,Tier 3,21,Female,Freelancer,331000,9.9,6.6,Gaming,56.4,7.1,7,Medium,8
UID00458,Delhi,Tier 2,40,Male,Tech,706000,4.5,0.9,News,33.3,7.7,5,Medium,9
UID00459,Uttar Pradesh,Tier 3,20,Male,Freelancer,0,7.8,4.1,Gaming,47.9,7.5,5,High,10
UID00460,Gujarat,Tier 1,22,Female,Student,19000,4.1,3.1,Social,29.4,7.7,4,High,10
UID00461,Gujarat,Tier 1,22,Female,Tech,219000,8.4,5.4,Productivity,66.0,6.4,6,Medium,8
UID00462,Delhi,Tier 3,34,Female,Freelancer,0,3.8,1.3,Productivity,22.9,7.5,7,Medium,7
UID00463,Uttar Pradesh,Tier 2,33,Male,Corporate,505000,8.3,2.5,Productivity,25.6,6.9,8,Low,8
UID00464,Tamil Nadu,Tier 1,39,Male,Freelancer,527000,9.7,4.6,Social,46.5,4.8,8,Low,4
UID00465,Uttar Pradesh,Tier 2,42,Female,Healthcare,1012000,2.6,0.5,News,13.6,8.4,2,High,10
UID00466,Rajasthan,Tier 3,24,Male,Student,91000,5.1,3.0,Social,30.5,7.2,3,High,10
UID00467,Tamil Nadu,Tier 3,18,Male,Student,5000,9.8,7.8,Social,53.8,6.6,5,Medium,9
UID00468,Uttar Pradesh,Tier 1,49,Male,Freelancer,1079000,1.7,0.3,News,5.0,9.3,2,High,10
UID00469,Uttar Pradesh,Tier 2,18,Female,Tech,215000,9.1,5.4,Social,58.6,5.9,8,Low,8
UID00470,Gujarat,Tier 3,32,Female,Corporate,305000,2.7,0.4,News,17.5,9.7,3,High,10
UID00471,Gujarat,Tier 3,21,Male,Student,24000,4.4,3.0,Gaming,28.5,7.5,4,High,10
UID00472,Tamil Nadu,Tier 2,34,Male,Corporate,560000,3.0,0.6,News,10.8,8.3,2,High,10
UID00473,Tamil Nadu,Tier 2,21,Female,Student,7000,11.0,6.0,Gaming,63.7,4.2,9,Low,5
UID00474,Tamil Nadu,Tier 2,47,Male,Freelancer,364000,7.2,1.3,Productivity,11.0,7.8,5,High,10
UID00475,Karnataka,Tier 2,25,Male,Corporate,247000,9.8,4.6,Social,38.7,4.9,9,Low,4
UID00476,Rajasthan,Tier 1,42,Female,Unemployed,136000,1.5,0.2,Productivity,8.7,8.9,2,High,10
UID00477,Delhi,Tier 2,21,Male,Tech,224000,6.3,3.2,Social,52.3,7.4,4,High,10
UID00478,Maharashtra,Tier 2,26,Female,Healthcare,380000,4.7,1.4,Social,10.9,6.4,5,Medium,8
UID00479,Karnataka,Tier 1,37,Male,Freelancer,403000,6.9,1.8,News,36.5,7.9,3,High,10
UID00480,Maharashtra,Tier 2,32,Female,Tech,664000,8.1,3.5,Social,34.4,6.1,8,Low,6
UID00481,Karnataka,Tier 3,35,Male,Corporate,259000,10.2,3.8,Productivity,54.7,4.7,9,Low,4
UID00482,Tamil Nadu,Tier 1,35,Female,Corporate,689000,7.0,1.8,Social,24.6,7.4,6,Medium,7
